序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,250133070609,381916261,互联网的记忆oO,5,保密,万一失误了就GG了,2024-12-25 08:48:52,0,0,互联网是没有记忆的吗,未知,否,https://i1.hdslb.com/bfs/face/3c718d7d9a0ba90058dc974673a0169124321d97.jpg
2,0,250499123376,1218534615,江城拉聚餐,5,男,被人追跳楼梯逃跑，结果一直给我抓边檐翻回来[捂脸],2024-12-23 17:36:29,0,0,,未知,否,https://i0.hdslb.com/bfs/face/414a4b2767f34f0da17c4d6587d5b8e363c74689.jpg
3,0,250346774224,131641702,特兰特007,6,男,大战场玩家别开，不然堑壕b2有你受的,2024-12-22 02:40:24,0,0,战争即是你的末日,未知,否,https://i1.hdslb.com/bfs/face/08c83ff0311a40a198fa0be69f6c40f30b06a630.jpg
4,0,248345267937,33033252,whquve,6,男,我刚开始感觉非常熟悉，后来忽然反应过来，这tm不就是守望里的源氏么，当年源氏跑酷玩通宵的，根本就不需要设置，直接按空格就行了[笑哭],2024-12-03 13:06:06,0,1,无,未知,是,http://i0.hdslb.com/bfs/face/59ae7d2076b71821da09ccb5ebc285ebfdb0ed82.jpg
5,0,248083669873,3461573465082687,被遗弃1x1x1x1,5,男,这包都没开而且开了之后还会检查你跟我说是假的？,2024-11-30 09:17:02,0,0,孩子们我是1x4，我又要放大规模感染了?,未知,否,https://i0.hdslb.com/bfs/face/c29630d3c4b9285598a39ffbdeaa44eecae922da.jpg
6,0,248083251473,3461573465082687,被遗弃1x1x1x1,5,男,注：降落伞只在大战场有用，摸金根本没有降落伞，其次威龙的推进不可以重置摔落伤害，该死还得死,2024-11-30 09:10:42,0,0,孩子们我是1x4，我又要放大规模感染了?,未知,否,https://i0.hdslb.com/bfs/face/c29630d3c4b9285598a39ffbdeaa44eecae922da.jpg
7,0,247697727072,402612000,吾王の呆毛233,5,保密,吓我一跳，我还以为是死亡隧道[笑哭][笑哭],2024-11-21 10:27:07,0,0,,未知,是,https://i0.hdslb.com/bfs/face/21be483bf6f5fc878d6ca6a8bd03e44d0cb26d52.jpg
8,0,247255056465,73494198,作l者,6,男,挂壁？跑酷的挂壁技巧？[疑惑],2024-11-20 05:07:56,0,0,"敬往事一杯，再爱也不回头!
",未知,否,https://i0.hdslb.com/bfs/face/e1e553d4e42f3b5644e2a4bc7c2a07806898a14b.jpg
9,0,247514269232,1156987310,QQQVZ哈,4,女,开头怎么有点眼熟,2024-11-19 06:22:21,0,0,,未知,否,https://i2.hdslb.com/bfs/face/faca863783d37dca24b455f6bcb550c859191568.jpg
10,0,247499142128,32894230,i8io_oi8i,5,保密,如果那么靠谱，旁边站一个医生干嘛？,2024-11-19 02:49:22,0,0,i8io_oi8i,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
