序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,262198694608,510275936,奇妙斩月人,5,男,第一次出，送给了我过生日的朋友[脱单doge],2025-05-06 16:02:34,0,0,,未知,否,https://i2.hdslb.com/bfs/face/a6eb02fee8948549958e221c425a94b0412dd207.jpg
2,0,261197187073,1353144963,小糖畜爱洗澡,5,保密,[doge_金箍],2025-05-06 01:02:53,0,1,,未知,是,https://i0.hdslb.com/bfs/face/4ac18d3d51a21ba0125bcfb2b518414b20600f74.jpg
3,0,262036847616,17401717,泣羽之殇,6,保密,[星星眼],2025-05-04 16:46:39,0,0,龙，百岁成年，一岁百年。,未知,是,http://i1.hdslb.com/bfs/face/100dcc30f10b644ade08f822f56734e7dc21e4af.jpg
4,0,262020355328,3546752321850301,墨湖冰淇淋,3,男,你怎么知道我小保险箱出了这个[doge_金箍],2025-05-04 13:37:30,0,0,,未知,是,https://i1.hdslb.com/bfs/face/c0089de182b4cd6ebde5eab487098d3c72e7942d.webp
5,0,260999232849,173715650,我爱萝莉il,6,保密,配置低不好玩,2025-05-03 14:45:58,0,0,不知道呢,未知,否,https://i2.hdslb.com/bfs/face/299cb6731d56ed9f0bf792bf724dbb449adadedb.jpg
6,0,260764450529,1669506280,摆烂のMemories,5,保密,有卡,2025-04-30 23:16:52,1,3,,未知,否,https://i1.hdslb.com/bfs/face/14809a12d33590ef4163d76b81301883104da7ac.jpg
7,0,260759079232,385328613,游戏热衷者,5,男,我想问一下，这个非洲之心那么特别的吗？,2025-04-19 08:48:12,10,6,总有一天我能在B站上得到一份自己的名声,未知,是,https://i0.hdslb.com/bfs/face/b91a4c2c89c6f13a7c8496f68cfb6c8d95a67430.jpg
8,0,260475336800,426279730,路边一条条,5,保密,失败了，但是成功了,2025-04-15 18:12:56,0,0,,未知,否,https://i1.hdslb.com/bfs/face/50d4a8c360371a7814bcf6dadd64d105c3c7aac2.jpg
9,0,259513016673,489045897,鱼霖哒,5,保密,保镖+1,2025-04-14 15:33:14,0,0,,未知,否,https://i0.hdslb.com/bfs/face/f6fb127bd5d73e338ec5df4caedf93aad4b76d63.webp
10,0,260172317664,481706020,關山見秋月,6,保密,我出了心去撤离点的时候，堵桥的人赏给我了一颗马格南[辣眼睛],2025-04-12 04:38:12,0,1,,未知,否,https://i1.hdslb.com/bfs/face/094a8603e6dadcc5a6fc591d637f2c3929549dad.jpg
11,0,259062304097,271113661,打小我就淘Zz゛,6,保密,鸟窝出心的来报道[小黑猫的快乐假日_恰柠檬],2025-04-09 03:41:16,0,1,,未知,是,https://i1.hdslb.com/bfs/face/1ce8159169a0fe883a9832c5f72e3461d35758d1.jpg
