序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,262178277008,1962687719,呆白无常,5,保密,我也是，但卡被队友抢走了[大哭][大哭][大哭],2025-05-06 11:47:25,0,1,,未知,否,https://i2.hdslb.com/bfs/face/19abcf652da5ace3e781a8d99ae17d5fefe75dba.jpg
2,0,262093853648,164012546,半截的铅笔,6,保密,真有人用俄三倍这种反人类镜子啊[笑哭],2025-05-05 10:12:07,0,0,,未知,否,https://i2.hdslb.com/bfs/face/b41e8ccd70ecb7c9728d62c9915f9ca259109ccd.jpg
3,0,261153396273,110882451,甲子大贤良师,5,保密,也是遇到经理赛义德了，特地把这个视频找出来了[笑哭],2025-05-05 10:00:32,0,0,岁在甲子，天下大吉,未知,否,https://i0.hdslb.com/bfs/face/82ca0ed0336ee46c4616fa109de451acf97f1995.jpg
4,0,261119736945,387355682,我是流萤小姐の狗,6,男,在小兵身上摸过王子房[笑哭],2025-05-05 02:44:28,0,0,,未知,否,https://i2.hdslb.com/bfs/face/2ad504f5e188ce4887f7946a1290c7749e27acff.jpg
5,0,261088045841,3546764764252797,38th,3,保密,东楼经理室要卖还是自用？刚出的,2025-05-04 14:35:32,1,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
6,0,261021211057,144888989,時時雨,6,保密,西楼旁边的机枪哥出过一张蓝室玻璃房，只从怪身上摸出过这一张卡[藏狐],2025-05-04 00:05:36,0,0,前途浩浩荡荡，万事尽可期待。,未知,是,https://i2.hdslb.com/bfs/face/77c1d39bd3d2b0b19ccddc0eba86cfa91c78a06f.jpg
7,0,261955551232,401688572,一团裹上花生粉的麻薯,6,保密,UP主加油！看好你噢~,2025-05-03 23:12:19,0,0,中国是中国人的中国,未知,否,https://i2.hdslb.com/bfs/face/1d48a7a0048fdabb67d1b87abd31787ea9ce2d85.jpg
8,0,261016986897,430292990,闲鱼自闭中,6,保密,附一张普坝[吃瓜],2025-05-03 20:32:14,0,0,,未知,是,https://i2.hdslb.com/bfs/face/26ae7220a6d7e946f6511c0b8041310b5f3d0c54.jpg
9,0,261013944465,3494380243519574,搞机是人生信仰,4,男,我也一样,2025-05-03 18:20:18,0,0,我不就是喜欢搞机吗？有什么错吗,未知,否,https://i2.hdslb.com/bfs/face/ddc06230b6215b11259ce859e5ed9c54ff9f52fd.jpg
10,0,260998090273,1703544395,蔷薇荒城,5,保密,这卡巨不值，我开了20次就出过最好的东西就是尿壶和那个金杯[笑哭] 没开的都建议卖掉,2025-05-03 14:32:25,0,0,"Suffering builds character.
抑郁症就玩M250",未知,否,https://i2.hdslb.com/bfs/face/2a3c46e5ba239b4190e27a00c08f7e137ea797a8.jpg
11,0,260994885905,329100069,他信了哈哈哈,5,男,这周杀了十来个牢塞三个东楼经理室一个手弩感觉爆率还挺高的，另外箱子出两个坦克了还有一个钻石鱼子酱[doge],2025-05-03 13:59:56,0,0,,未知,否,https://i0.hdslb.com/bfs/face/29aa4f9093b6e361abf0a34851c553064aa3485c.jpg
12,0,260986500609,1392733281,昭昭天命Epsilon-13,5,保密,有卡包他不放，他真行了,2025-05-03 12:24:50,0,0,代号→［威廉·克劳德］反正计划在2042年前写完小说（随机更新），还有不看行，你直接走就行我又不是专业的,未知,否,https://i0.hdslb.com/bfs/face/68233814b15b1cda88f6205a599ebcb468be04d9.jpg
13,0,261885919472,3546744237329142,我的世界永不灭z,3,保密,UP主加油！看好你噢~,2025-05-03 04:29:17,0,0,,未知,否,https://i0.hdslb.com/bfs/face/149f643807d3777efe7fc7bb7f24db0683beda5e.jpg
14,0,261852541632,1686136429,北麓飞雪,2,男,喔在机密长弓摸到了变电站技术室卡后也是这个表现，一直在队友面前晃（队友两个跑刀的）。。,2025-05-02 15:51:52,0,0,,未知,否,https://i1.hdslb.com/bfs/face/4f65cd2b822f3d6d834d322c1365f4989c130ca1.jpg
15,0,260909247985,1378891697,VICTOR599,4,男,长夜大坝，刚刚有幸与经理会面，获赠东楼经理室钥匙卡一张,2025-05-02 14:01:51,0,1,,未知,否,https://i2.hdslb.com/bfs/face/277eb60bca2efc3ce667f1e23aee70d8eade647e.jpg
16,0,260882475073,2047295791,米拉蔌,5,保密,还是衣服香,2025-05-02 08:24:47,0,0,更新是不可能更新的，除非有灵感了,未知,否,https://i1.hdslb.com/bfs/face/a8f74419d89e19f3cc210e35ce201d07b9b96883.jpg
17,0,261784357792,3546716678654597,两仪初原,3,保密,UP主加油！看好你噢~,2025-05-02 01:21:06,0,0,,未知,否,https://i2.hdslb.com/bfs/face/bff4692118e7b87e5ac80f1230bddadd41bfc7d1.jpg
18,0,261702130640,3148906,Fierce-Flame,6,男,打到赛伊德本人了,2025-05-01 02:06:33,0,0,神魂破碎,未知,否,https://i1.hdslb.com/bfs/face/ab71a6d4980570c97807656ff53adfa96f438c8c.jpg
19,0,260754198977,3546825959147565,笙瘾a,2,保密,在连续的10把中普坝的赛伊德出过三次，普弓的赛伊德也出过一次[笑哭],2025-04-30 16:34:20,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
20,0,261668564416,3546748632959012,安全总监阿娜伊斯,3,保密,嘻嘻😁,2025-04-30 13:26:47,0,0,,未知,否,https://i2.hdslb.com/bfs/face/5c54326d779aef3e8581d1e4a8eb5372c8f80519.jpg
22,0,261653601584,313058418,赫尔梅厄尼,6,保密,我见过的赛义德不丢烟闪我都不敢打，昨天红狼两颗烟拐角预判赛义德走脸上，结果赛义德每次都突然不动开始混烟😅,2025-04-30 10:27:48,1,0,"这一路来，可称史诗。
欢迎回来，异教。
这里是巨塔启动的第二年，我们的部队正在有序地重建新世界的秩序。
",未知,是,https://i0.hdslb.com/bfs/face/d873f6560fc8ba20e1f402409220679af8fd3b0f.jpg
23,0,260685951473,28907275,好人友好鲍,6,男,你杀的是boss这玩意儿碰你一下你就死,2025-04-29 23:51:28,0,0,半醉半醒日复日，无风无雨年复年。,未知,是,https://i1.hdslb.com/bfs/face/05dc169eb69a54a4d6c44520333e7f2e91c01963.jpg
24,0,261541853536,39648849,岁光月寒,6,男,普坝鸡哥身上也有卡,2025-04-29 02:45:20,0,0,看见的东西不一定真，真实的东西不一定能看见。,未知,是,https://i0.hdslb.com/bfs/face/3d6413605c9a15b6eb4fbbb2bcf4360d0431636e.jpg
25,0,261338848480,1686136429,北麓飞雪,2,男,老赛忒喜欢背后偷袭，机坝被这老登阴好几次了，每次都是等队友来救我[笑哭],2025-04-26 11:02:32,0,1,,未知,否,https://i1.hdslb.com/bfs/face/4f65cd2b822f3d6d834d322c1365f4989c130ca1.jpg
26,0,260368183665,30199690,二白owo_,5,保密,唐人出货定律,2025-04-25 17:30:39,1,3,,未知,否,https://i1.hdslb.com/bfs/face/36f6c927bd7e128e55d85b0a94732b3dfb3d7b96.jpg
27,0,261107441024,3546826198223808,三天睡两觉的疯子,3,保密,UP主加油！看好你噢~,2025-04-23 13:08:07,0,0,猛然发现最爱的小说出漫画了 鬼喊抓鬼,未知,否,https://i0.hdslb.com/bfs/face/d428aeec6c81f89db4cf694b0b6da688edb1e15d.jpg
28,0,261096656528,3546863680620749,天天吃喝玩乐的人,2,保密,昨天赛依德把我打崩溃了，然后我直接起五套，M14去干他，把他瞬秒了,2025-04-23 10:55:18,0,0,,未知,否,https://i2.hdslb.com/bfs/face/230458b9f3c0d9c0ecbfed4a6c7693ebd25afd09.jpg
29,0,260156237361,505348176,_笑一笑啦,4,保密,牢塞是真能出[笑哭],2025-04-23 02:29:28,0,1,,未知,否,https://i0.hdslb.com/bfs/face/1a53c4bc302f713a7d4d5e1cb8e5c12a7a39cbad.jpg
30,0,261039240928,493301642,牢大牢二冷门信仰玩家,6,男,普坝也是[笑哭],2025-04-22 15:04:57,0,0,混三角洲/SL/UTdr/月计/坨坨脸/supercell/pvz/FNF/MC/BA/pt的究极混圈大二鸽子up主（悠星司马）,未知,是,https://i2.hdslb.com/bfs/face/b1c37854d0ac6a5648fb4cfa7422efc7ef8319bc.jpg
31,0,260995379680,405231513,总有人要仰望星空,4,保密,UP主加油！看好你噢~,2025-04-22 04:33:18,0,0,整个活,未知,否,https://i0.hdslb.com/bfs/face/29f081e397ac1ae75198ad5a89bb1b698a69a631.jpg
32,0,260936136352,3537114593495529,她与人间皆冷暖,4,男,UP主加油！看好你噢~,2025-04-21 09:55:01,0,0,,未知,否,https://i0.hdslb.com/bfs/face/68c6694991b119f76f0bd7a9d8eb3e1a8c4b890f.jpg
33,0,259989802993,185557678,羽伶,6,男,刚从牢赛身上掏的,2025-04-20 16:55:26,0,0,,未知,是,https://i1.hdslb.com/bfs/face/20cb69912760ef90e42ced21cc11e1fac7f56de7.jpg
34,0,259963326481,1589456,司空燚滨,6,保密,牢赛那个图标的大红头就在东楼经理室那个位置[doge_金箍],2025-04-20 11:10:33,0,0,一个普通的游戏玩家,未知,是,https://i2.hdslb.com/bfs/face/6cb3176297925462f8cd28dd3a8d13566098176e.jpg
35,0,260857021008,110878401,5torm,6,男,新手刚玩没多久  这个金甲全碎了还有捡的必要吗？,2025-04-20 10:02:20,0,0,所谓的换皮就是一帮假借做游戏的名义去赚钱还要靠抄为核心源泉的垃圾,未知,是,https://i0.hdslb.com/bfs/face/04516c572ba3d3ba535df20938a65c67454c0006.jpg
36,0,260834605456,1040401846,弑神者957,4,男,UP主加油！看好你噢~,2025-04-20 05:01:24,0,0,,未知,是,https://i1.hdslb.com/bfs/face/c0278dcef2df5696e26e671c55b71a10dd891937.jpg
37,0,259791888641,3546587884161477,事狼哥哥粉丝,3,男,[笑哭][笑哭][笑哭]第二个音乐是我们学校的广播体操,2025-04-18 11:08:05,0,1,"一个闲的没事干就画画的furry
",未知,否,https://i0.hdslb.com/bfs/face/e3b80858c2d8eda29548d7df3fa7a6d8e4472c4b.jpg
