序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,250117001713,3546565838899670,com韬,4,男,啊？Oden,2024-12-25 04:38:08,0,0,,未知,否,https://i2.hdslb.com/bfs/face/dd1b432d8ee7ac1bbaced7cc240299bb94962ac0.jpg
2,0,248341609489,3546733304875682,七度雪乃最可爱,3,保密,放屁！这玩意的子弹都不一样，Sh幺二采用的子弹是12.7×55毫米，巴雷特m82a1采用的子弹是12.7×99毫米，他妈的，给军盲解释真累[doge],2024-12-03 12:21:43,3,2,雪乃厨,未知,否,https://i2.hdslb.com/bfs/face/f85a9277120ee1b5c699dd17d4309b23f2f5d523.jpg
3,0,248575568480,31749144,小腿暴露狂♂,6,男,我咋找不到这枪,2024-12-01 13:53:39,1,1,_(:з」&ang;)_,未知,是,http://i0.hdslb.com/bfs/face/8f7e1dd61359c165f14f04c77819566097058937.jpg
4,0,248437797152,3493269772176039,暗影看破,4,保密,狙可以吗,2024-11-30 04:39:13,1,1,单挑送装备，霍黑陆,未知,否,https://i0.hdslb.com/bfs/face/6e48adbbfd57ca8b48d8058b583a60b7d64b0f90.jpg
5,0,248061685825,500070295,伙柴爱跳伞,6,男,还有啥想看的不[doge],2024-11-30 04:19:53,0,1,下一个目标:女装！（万粉）粉丝群已经建了哦，群号:992400413 （崭新出厂）,未知,否,https://i1.hdslb.com/bfs/face/d299e8a351419d3027a74f7260d1ac885e42eb50.jpg
11,0,250117001713,3546565838899670,com韬,4,男,啊？Oden,2024-12-25 04:38:08,0,0,,未知,否,https://i2.hdslb.com/bfs/face/dd1b432d8ee7ac1bbaced7cc240299bb94962ac0.jpg
12,0,248341609489,3546733304875682,七度雪乃最可爱,3,保密,放屁！这玩意的子弹都不一样，Sh幺二采用的子弹是12.7×55毫米，巴雷特m82a1采用的子弹是12.7×99毫米，他妈的，给军盲解释真累[doge],2024-12-03 12:21:43,3,2,雪乃厨,未知,否,https://i2.hdslb.com/bfs/face/f85a9277120ee1b5c699dd17d4309b23f2f5d523.jpg
13,0,248575568480,31749144,小腿暴露狂♂,6,男,我咋找不到这枪,2024-12-01 13:53:39,1,1,_(:з」&ang;)_,未知,是,http://i0.hdslb.com/bfs/face/8f7e1dd61359c165f14f04c77819566097058937.jpg
14,0,248437797152,3493269772176039,暗影看破,4,保密,狙可以吗,2024-11-30 04:39:13,1,1,单挑送装备，霍黑陆,未知,否,https://i0.hdslb.com/bfs/face/6e48adbbfd57ca8b48d8058b583a60b7d64b0f90.jpg
15,0,248061685825,500070295,伙柴爱跳伞,6,男,还有啥想看的不[doge],2024-11-30 04:19:53,0,1,下一个目标:女装！（万粉）粉丝群已经建了哦，群号:992400413 （崭新出厂）,未知,否,https://i1.hdslb.com/bfs/face/d299e8a351419d3027a74f7260d1ac885e42eb50.jpg
21,0,250117001713,3546565838899670,com韬,4,男,啊？Oden,2024-12-25 04:38:08,0,0,,未知,否,https://i2.hdslb.com/bfs/face/dd1b432d8ee7ac1bbaced7cc240299bb94962ac0.jpg
22,0,248341609489,3546733304875682,七度雪乃最可爱,3,保密,放屁！这玩意的子弹都不一样，Sh幺二采用的子弹是12.7×55毫米，巴雷特m82a1采用的子弹是12.7×99毫米，他妈的，给军盲解释真累[doge],2024-12-03 12:21:43,3,2,雪乃厨,未知,否,https://i2.hdslb.com/bfs/face/f85a9277120ee1b5c699dd17d4309b23f2f5d523.jpg
23,0,248575568480,31749144,小腿暴露狂♂,6,男,我咋找不到这枪,2024-12-01 13:53:39,1,1,_(:з」&ang;)_,未知,是,http://i0.hdslb.com/bfs/face/8f7e1dd61359c165f14f04c77819566097058937.jpg
24,0,248437797152,3493269772176039,暗影看破,4,保密,狙可以吗,2024-11-30 04:39:13,1,1,单挑送装备，霍黑陆,未知,否,https://i0.hdslb.com/bfs/face/6e48adbbfd57ca8b48d8058b583a60b7d64b0f90.jpg
25,0,248061685825,500070295,伙柴爱跳伞,6,男,还有啥想看的不[doge],2024-11-30 04:19:53,0,1,下一个目标:女装！（万粉）粉丝群已经建了哦，群号:992400413 （崭新出厂）,未知,否,https://i1.hdslb.com/bfs/face/d299e8a351419d3027a74f7260d1ac885e42eb50.jpg
31,0,250117001713,3546565838899670,com韬,4,男,啊？Oden,2024-12-25 04:38:08,0,0,,未知,否,https://i2.hdslb.com/bfs/face/dd1b432d8ee7ac1bbaced7cc240299bb94962ac0.jpg
