序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,253115780944,95812746,阳逸丶,5,保密,进了绝密发现把上局的宝贝带来了,2025-01-22 07:50:12,0,0,,未知,否,https://i0.hdslb.com/bfs/face/66f0ea021d168f8dbda57f83687d376d9bd97b53.jpg
2,0,252461127121,1564101893,送分教,4,保密,300万的装备没带出来[笑哭],2025-01-21 19:24:33,0,0,,未知,否,https://i2.hdslb.com/bfs/face/4551fc2f9d89c2b3f69650aa3a1e70f1f3ab43e5.jpg
3,0,252428673729,3546588194539694,暴躁的零食,5,男,第2个是真实，玩和平也这样。,2025-01-21 12:00:35,1,0,666byd作者1000年不更新,未知,否,https://i2.hdslb.com/bfs/face/cc99692c682a7f28d105d6edc19232353cb637a2.jpg
4,0,252409459057,3546739399198996,六个币换来的网名,2,男,"看起来就很强势，但是不能忘了我的任务
B站可以发语音了！！！
BV1AacWePEvV",2025-01-21 08:27:56,0,0,发布日常生活以及游戏,未知,否,https://i1.hdslb.com/bfs/face/9377038fb5ee6f731251448a867f441a1f810cb5.jpg
5,0,252974885824,37283017,嘿妳惹毛我了,6,男,第三个真的是能吓死人[笑哭]跟朋友打航天的时候，复活在中控。我听见沙地有脚，让朋友去排点。两个人排完告诉我没人。我说行，那我看看牢大越狱没。刚走到门口，打开8倍镜，突然一个大脸出现在镜子里面，一梭子维克托给我送走了[笑哭][笑哭][笑哭]吓死我了，操了的。虽然最后他们两个让我们在鼠道宰了。,2025-01-21 01:09:35,0,0,,未知,否,https://i1.hdslb.com/bfs/face/31070b1557a5977f52ca7ae7c7de590498daa4b1.jpg
6,0,252942997888,3546683694647433,狼哈56,2,男,完美的干员,2025-01-20 13:44:00,1,0,深蓝启动,未知,否,https://i0.hdslb.com/bfs/face/8a6cb57498e9821b5c595b1cbac1d5a6b888b8e9.jpg
7,0,252330895313,381363277,沐阳三三,5,保密,带着我最好的装备，一背包5级弹6级弹。打响尾蛇结果打成长弓了，出非洲之星结果第一个赛季一个保险bug卡没了，结果打到现在还是一个非洲之星都没有。,2025-01-20 11:04:56,0,0,,未知,否,http://i1.hdslb.com/bfs/face/1c797ef6b5b94ef0c15e8d535dbd7d456ba12890.jpg
8,0,252324857713,3494372840573283,一只黄黄仔,3,保密,进步压着好好的，突然往前冲了,2025-01-20 10:03:05,1,0,暗区突围，启动！,未知,否,https://i0.hdslb.com/bfs/face/ee0a5759fbb4da57878fa4e42ca395a874f9afd7.jpg
9,0,252188093489,627022284,AR15今天吃什么,5,男,带错子弹这事真有，起sr3m寻思用通行证子弹包弄点三级弹清人机，选成9x19了，被迫金丹打人机,2025-01-18 19:12:20,0,0,我是一个低能,未知,否,https://i0.hdslb.com/bfs/face/655dce530dbed1b18ca49d8802487945c0022034.jpg
10,0,252168839073,3546828830149061,高能水果,2,保密,最崩溃的时候是买到了武器但没有买子弹你当时还在游戏中,2025-01-18 14:11:00,0,0,破20把姐姐手机偷走,未知,否,https://i2.hdslb.com/bfs/face/b4b7bd56e1b5567f5372762fb17ede76e9f7243c.jpg
