序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,261201095169,272430655,乞力马乍罗,6,男,蓝色能合成紫色吧,2025-05-06 02:27:09,0,0,人间不值得,未知,否,https://i1.hdslb.com/bfs/face/6fa54759974198eda6e5fa51bb72705c7afff057.jpg
2,0,261999881024,189970543,叫咱水水,6,保密,真发了[藏狐]，感谢暗区,2025-05-04 09:50:26,0,0,,未知,是,https://i1.hdslb.com/bfs/face/37d9e5d576e3f236baea7e0908184583fad2e270.jpg
3,0,260537651041,583651,love欧芹,6,保密,那你应该玩cod。,2025-04-28 01:16:32,0,0,,未知,是,http://i1.hdslb.com/bfs/face/87d02e5c5ba3be53d81d8c302a50875b9e619a2d.jpg
4,0,260805243888,1738213119,一只小卷王,5,保密,嘻嘻,2025-04-19 18:14:26,0,0,,未知,否,https://i0.hdslb.com/bfs/face/b360e9e4b7ee3a01de13443300a3d9c9258d1b1e.jpg
5,0,259870833377,3494370797947559,移动嘛彤,5,男,对于咱们来讲的确不好，而对于他这种暖暖打多了，那枪模跟的🔟一样的的确很好,2025-04-19 10:22:35,0,0,头像是我，你们的身世是我，你们当好杀死干永带妹,未知,否,https://i2.hdslb.com/bfs/face/2c515bd8caeab59bd969c45fb355ae7ffd63809a.jpg
6,0,259572852945,92460979,婉胺呀,5,男,以前看你抽和平精英，现在看你抽三角洲,2025-04-15 12:52:12,0,0,up啥都玩，英雄联盟，逆战，cf，和平精英,未知,否,https://i1.hdslb.com/bfs/face/14686527d8d715e986ddd29a208775a29a0030c8.jpg
7,0,259570207297,3546850393065490,索里亚西,2,保密,https://b23.tv/LwftIR2,2025-04-15 12:16:20,0,0,,未知,否,https://i1.hdslb.com/bfs/face/476d3868aae5f84fb4519eabba6b7afae6cd5c27.jpg
8,0,259547876369,317124688,洛琴琴二号,6,保密,说实在，那个刀的那个皮肤套装还可以,2025-04-15 06:13:43,0,0,时光荏苒，岁月匆匆，仿佛一眨眼间，一切已成往事。以前的时光。仿佛就在昨天。可是想回去再也回不去了，曾经误以为。时间很长，但是一眨眼就过去了,未知,是,https://i1.hdslb.com/bfs/face/a1d4daa64d509402ef1a1c303cf4167bcacb666a.jpg
9,0,259533067889,15030357,把舞台留给观众,6,保密,哥我是流口水大学生能不能送我一把棱镜[脱单doge],2025-04-15 02:19:59,0,0,,未知,否,https://i0.hdslb.com/bfs/face/9e6acfef637e37abc6d23f8dff9a4f65deec442a.jpg
10,0,259514441841,8420451,D盘里的秘密,5,男,白嫖的[吃瓜],2025-04-14 15:52:56,0,0,"不出意外每周一到周五晚8点左右上线，周末不定时。
加Q群   529216703   看置顶公告",未知,否,https://i0.hdslb.com/bfs/face/9a5b42ee47f9870be92580e7cf20cb118b69f8be.jpg
11,0,260322416864,1424323724,彼灰愚华,5,男,为啥不去买400个S蓝枪皮呢，稳定S，优品极品1/2@[思考],2025-04-13 18:00:43,0,0,游戏扣扣聊天群：873111120,未知,否,https://i2.hdslb.com/bfs/face/af1c0b8a70c3230d9fa217fd7e31558f7d158852.jpg
12,0,260300128368,122765520,胜天半子王尼玛,5,男,电玩高手今日一发入魂了，高兴,2025-04-13 12:49:16,0,0,,未知,否,https://i0.hdslb.com/bfs/face/50b6d79474fee47ae3b11a335dd4edf2a7de8bea.jpg
13,0,259346983025,670574258,不逝-流年,5,保密,一发出的,2025-04-12 14:04:40,0,0,,未知,否,https://i2.hdslb.com/bfs/face/7a699ddd69cafa299fd199062373b697dce94036.jpg
14,0,259271865233,314586255,选购杰斯,4,保密,第一次直观的感受到了土狗的审美到底能土到什么程度[汤圆],2025-04-11 15:57:48,0,1,,未知,否,https://i0.hdslb.com/bfs/face/913cead2e771ce12420e0c83983c659f0042da3f.jpg
