bvid,time,Sadness,Anger,Regret,Disgust,Joy,Expectation,Surprise,Love,Neutral
BV1GBtjeFEAa,2024-12-11,0,0,0,0,2,0,0,0,0
BV1GBtjeFEAa,2024-12-14,0,0,1,1,1,0,1,0,1
BV1GBtjeFEAa,2024-12-15,0,0,0,0,0,0,0,0,1
BV1GBtjeFEAa,2024-12-16,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2024-12-17,0,0,0,0,1,0,1,0,0
BV1GBtjeFEAa,2024-12-18,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2024-12-19,0,0,0,2,1,0,0,0,0
BV1GBtjeFEAa,2024-12-22,0,0,0,0,0,0,0,0,1
BV1GBtjeFEAa,2024-12-23,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2024-12-25,0,0,0,0,0,0,0,0,1
BV1GBtjeFEAa,2024-12-26,0,1,0,1,0,1,0,0,0
BV1GBtjeFEAa,2024-12-27,0,0,0,1,0,0,0,0,0
BV1GBtjeFEAa,2024-12-28,0,0,0,1,0,0,0,0,0
BV1GBtjeFEAa,2024-12-29,0,0,0,0,0,1,0,0,0
BV1GBtjeFEAa,2024-12-30,0,0,0,0,0,0,0,0,1
BV1GBtjeFEAa,2024-12-31,0,0,0,1,0,0,0,0,0
BV1GBtjeFEAa,2025-01-10,0,0,0,0,0,0,0,0,1
BV1GBtjeFEAa,2025-01-15,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2025-01-22,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2025-01-25,0,1,0,0,0,0,0,0,0
BV1GBtjeFEAa,2025-02-11,0,0,0,0,0,0,1,0,0
BV1GBtjeFEAa,2025-02-13,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2025-03-10,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2025-03-23,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2025-03-26,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2025-04-08,0,0,0,0,0,0,0,0,1
BV1GBtjeFEAa,2025-04-24,0,0,0,0,0,2,2,0,0
BV1GBtjeFEAa,2025-04-26,0,0,0,1,1,0,0,0,0
BV1GBtjeFEAa,2025-04-27,0,0,1,0,0,0,0,0,0
BV1GBtjeFEAa,2025-04-29,0,0,0,0,1,0,0,0,0
BV1GBtjeFEAa,2025-04-30,0,0,0,0,2,0,0,0,0
BV1GBtjeFEAa,2025-05-02,0,0,0,0,0,0,0,0,1
BV1JAfiY9Etm,2025-01-24,1,2,4,2,12,6,2,2,3
BV1JAfiY9Etm,2025-01-25,0,3,2,0,7,6,0,0,3
BV1JAfiY9Etm,2025-01-26,0,1,1,0,3,1,0,0,1
BV1JAfiY9Etm,2025-01-27,0,0,1,0,0,2,1,0,0
BV1JAfiY9Etm,2025-01-28,0,0,0,0,1,0,0,0,1
BV1JAfiY9Etm,2025-01-29,0,0,0,0,2,0,0,0,0
BV1JAfiY9Etm,2025-01-31,0,0,0,1,2,0,0,0,1
BV1JAfiY9Etm,2025-02-01,0,0,1,0,1,0,0,0,0
BV1JAfiY9Etm,2025-02-02,0,1,0,0,1,1,1,0,1
BV1JAfiY9Etm,2025-02-03,0,0,0,0,1,0,0,0,0
BV1JAfiY9Etm,2025-02-07,0,0,0,0,0,1,0,0,0
BV1JAfiY9Etm,2025-02-13,0,0,0,0,1,1,0,0,0
BV1JAfiY9Etm,2025-02-15,0,0,0,0,0,1,0,0,0
BV1JAfiY9Etm,2025-02-16,0,0,0,0,0,1,0,0,0
BV1JAfiY9Etm,2025-02-18,0,0,0,0,0,1,0,0,0
BV1JAfiY9Etm,2025-02-26,0,0,0,0,0,1,0,0,0
BV1JAfiY9Etm,2025-03-01,0,0,1,0,0,0,0,0,0
BV1JAfiY9Etm,2025-03-03,0,1,0,0,0,0,0,0,0
BV1JAfiY9Etm,2025-03-07,0,0,0,0,0,1,0,0,0
BV1JAfiY9Etm,2025-03-09,0,0,0,0,0,1,0,0,0
BV1JAfiY9Etm,2025-03-10,0,0,1,0,0,0,0,0,0
BV1JAfiY9Etm,2025-03-21,0,0,0,0,0,0,0,2,0
BV1JAfiY9Etm,2025-03-23,0,0,0,0,0,1,0,0,0
BV1JAfiY9Etm,2025-04-15,0,0,0,0,0,1,0,0,0
BV1JAfiY9Etm,2025-04-24,0,0,0,0,0,1,1,0,0
BV1MjLazdE3a,2025-04-25,0,0,3,1,1,6,0,0,5
BV1MjLazdE3a,2025-04-26,0,4,6,1,4,13,3,0,4
BV1MjLazdE3a,2025-04-27,0,0,0,1,2,1,1,0,2
BV1MjLazdE3a,2025-04-28,0,1,2,2,0,4,2,0,1
BV1MjLazdE3a,2025-04-29,1,2,1,1,2,4,1,0,0
BV1MjLazdE3a,2025-04-30,0,1,2,0,0,0,0,0,2
BV1MjLazdE3a,2025-05-01,0,0,1,1,1,1,0,0,0
BV1MjLazdE3a,2025-05-02,0,1,1,0,1,1,0,0,0
BV1MjLazdE3a,2025-05-03,0,0,0,0,0,0,0,0,1
BV1MjLazdE3a,2025-05-04,0,0,2,0,0,0,0,0,0
BV1MjLazdE3a,2025-05-05,0,1,0,1,0,0,0,0,0
BV1PeLmz8EwK,2025-04-30,0,2,5,10,13,8,7,0,2
BV1PeLmz8EwK,2025-05-01,1,2,2,4,2,2,2,1,0
BV1PeLmz8EwK,2025-05-02,1,4,2,1,1,0,0,0,1
BV1PeLmz8EwK,2025-05-03,0,1,0,2,2,0,0,0,0
BV1PeLmz8EwK,2025-05-04,0,0,3,1,1,2,1,0,0
BV1PeLmz8EwK,2025-05-05,2,2,0,4,0,0,1,0,4
BV1PeLmz8EwK,2025-05-06,0,0,0,0,1,0,0,0,0
BV1gZfRYfE1B,2025-02-16,1,0,0,2,2,0,0,0,1
BV1gZfRYfE1B,2025-02-17,0,0,0,0,5,0,0,1,1
BV1gZfRYfE1B,2025-02-18,0,0,0,0,0,1,0,0,0
BV1gZfRYfE1B,2025-02-19,0,0,0,0,1,2,0,0,0
BV1gZfRYfE1B,2025-02-20,0,0,0,1,0,0,0,0,1
BV1gZfRYfE1B,2025-02-21,0,0,0,0,1,0,0,1,1
BV1gZfRYfE1B,2025-02-22,0,0,0,1,1,0,0,0,0
BV1gZfRYfE1B,2025-02-23,0,0,0,0,0,1,0,0,2
BV1gZfRYfE1B,2025-02-24,0,0,0,0,1,0,0,0,0
BV1gZfRYfE1B,2025-02-25,0,0,0,1,2,0,0,0,2
BV1gZfRYfE1B,2025-02-28,0,0,0,0,0,0,0,0,1
BV1gZfRYfE1B,2025-03-01,0,0,0,0,1,0,0,0,0
BV1gZfRYfE1B,2025-03-02,0,0,0,1,0,0,1,0,1
BV1gZfRYfE1B,2025-03-03,0,0,1,0,0,0,0,0,0
BV1gZfRYfE1B,2025-03-04,0,0,1,0,0,0,0,1,0
BV1gZfRYfE1B,2025-03-07,0,0,0,0,1,0,0,0,0
BV1gZfRYfE1B,2025-03-08,0,0,0,0,0,0,0,0,1
BV1gZfRYfE1B,2025-03-09,0,0,0,0,2,0,0,0,0
BV1gZfRYfE1B,2025-03-10,0,0,0,0,1,0,0,0,0
BV1gZfRYfE1B,2025-03-13,0,0,0,0,1,0,0,0,0
BV1gZfRYfE1B,2025-03-14,0,0,1,0,0,1,0,0,0
BV1gZfRYfE1B,2025-03-16,0,0,1,0,0,1,0,0,0
BV1gZfRYfE1B,2025-03-17,0,0,0,0,0,1,0,0,1
BV1gZfRYfE1B,2025-03-18,0,0,0,0,0,0,1,0,0
BV1gZfRYfE1B,2025-03-19,0,1,0,0,0,0,0,0,0
BV1gZfRYfE1B,2025-03-20,0,0,0,0,0,1,1,0,0
BV1gZfRYfE1B,2025-03-21,0,0,0,0,1,0,0,0,0
BV1gZfRYfE1B,2025-03-22,0,0,0,0,0,1,0,0,0
BV1gZfRYfE1B,2025-03-23,0,0,0,0,0,0,1,0,0
BV1gZfRYfE1B,2025-03-24,0,0,0,0,0,1,0,0,0
BV1gZfRYfE1B,2025-03-25,0,0,0,0,0,0,0,0,1
BV1gZfRYfE1B,2025-03-26,0,0,0,1,0,3,0,0,0
BV1gZfRYfE1B,2025-03-27,0,0,0,0,1,1,0,0,0
BV1gZfRYfE1B,2025-03-28,0,0,0,0,1,0,0,0,1
BV1gZfRYfE1B,2025-03-29,0,0,0,1,0,0,0,0,1
BV1gZfRYfE1B,2025-03-30,0,0,0,0,0,0,0,0,1
BV1gZfRYfE1B,2025-03-31,0,0,0,0,0,1,1,0,0
BV1gZfRYfE1B,2025-04-01,0,0,0,0,0,1,0,0,0
BV1gZfRYfE1B,2025-04-03,0,0,0,0,0,1,0,0,0
BV1gZfRYfE1B,2025-04-06,0,0,0,0,0,0,0,0,1
BV1gZfRYfE1B,2025-04-07,0,0,1,0,0,0,0,0,0
BV1gZfRYfE1B,2025-04-09,1,0,0,0,0,0,0,0,0
BV1gZfRYfE1B,2025-04-10,0,0,0,1,0,0,0,0,0
BV1gZfRYfE1B,2025-04-12,0,0,0,0,0,1,0,0,0
BV1gZfRYfE1B,2025-04-13,0,0,0,0,0,1,0,0,1
BV1gZfRYfE1B,2025-04-15,0,0,0,0,1,0,0,0,2
BV1gZfRYfE1B,2025-04-20,0,0,0,0,1,0,0,1,0
BV1gZfRYfE1B,2025-04-22,0,0,0,0,1,0,0,0,0
BV1gZfRYfE1B,2025-04-23,0,0,0,0,0,1,0,0,0
BV1gZfRYfE1B,2025-04-27,0,0,0,0,1,0,0,0,1
BV1gZfRYfE1B,2025-04-28,0,0,0,0,0,0,0,0,1
BV1gZfRYfE1B,2025-04-30,0,0,1,0,0,1,0,0,0
BV1gZfRYfE1B,2025-05-03,0,0,0,0,0,0,0,0,1
BV1gZfRYfE1B,2025-05-04,0,0,0,0,1,0,0,0,0
BV1gZfRYfE1B,2025-05-05,0,0,0,0,0,0,1,0,1
BV1gqLGz6EKT,2025-04-26,0,2,2,2,1,6,1,0,0
BV1gqLGz6EKT,2025-04-27,0,3,5,2,2,4,1,1,10
BV1gqLGz6EKT,2025-04-28,0,1,2,2,3,7,0,0,4
BV1gqLGz6EKT,2025-04-29,0,1,1,2,2,2,1,0,2
BV1gqLGz6EKT,2025-04-30,1,0,1,0,1,1,0,0,1
BV1gqLGz6EKT,2025-05-01,0,0,2,0,1,0,0,0,1
BV1gqLGz6EKT,2025-05-02,1,1,2,0,1,1,0,0,0
BV1gqLGz6EKT,2025-05-03,0,0,0,1,0,0,0,0,0
BV1gqLGz6EKT,2025-05-04,0,2,1,2,1,2,0,0,1
BV1gqLGz6EKT,2025-05-06,0,1,0,1,0,0,0,0,1
BV1iVLbzcEo2,2025-04-24,0,2,3,0,6,2,1,0,0
BV1iVLbzcEo2,2025-04-25,1,3,2,3,29,9,5,2,16
BV1iVLbzcEo2,2025-04-27,0,0,0,0,0,0,0,0,1
BV1iVLbzcEo2,2025-04-28,0,0,1,0,0,0,0,0,1
BV1iVLbzcEo2,2025-04-29,0,1,0,0,4,0,0,0,0
BV1iVLbzcEo2,2025-04-30,0,0,0,0,0,0,0,0,1
BV1iVLbzcEo2,2025-05-01,1,0,0,0,0,0,0,0,1
BV1iVLbzcEo2,2025-05-04,1,0,0,0,0,0,0,0,1
BV1iVLbzcEo2,2025-05-06,1,0,1,0,0,1,0,0,0
BV1q3fLYoEQr,2025-02-21,0,0,0,0,2,0,0,1,0
BV1q3fLYoEQr,2025-02-22,0,0,1,0,0,1,1,0,0
BV1q3fLYoEQr,2025-02-23,0,0,0,0,3,0,0,0,0
BV1q3fLYoEQr,2025-02-24,0,0,0,0,1,1,1,0,1
BV1q3fLYoEQr,2025-02-28,0,0,0,0,1,1,0,0,0
BV1q3fLYoEQr,2025-03-01,0,1,0,0,0,0,0,0,0
BV1q3fLYoEQr,2025-03-02,0,0,0,0,0,0,0,0,1
BV1q3fLYoEQr,2025-03-06,0,0,0,0,0,1,0,0,0
BV1q3fLYoEQr,2025-03-08,0,0,0,0,0,0,1,0,1
BV1q3fLYoEQr,2025-03-09,0,0,0,0,0,1,0,1,0
BV1q3fLYoEQr,2025-03-10,0,0,1,0,0,0,0,0,0
BV1q3fLYoEQr,2025-03-11,1,0,0,0,1,0,0,0,1
BV1q3fLYoEQr,2025-03-14,0,0,0,0,0,1,0,0,0
BV1q3fLYoEQr,2025-03-15,0,0,0,0,0,0,0,0,1
BV1q3fLYoEQr,2025-03-16,0,0,0,0,2,1,0,0,2
BV1q3fLYoEQr,2025-03-17,0,0,0,0,0,0,0,0,1
BV1q3fLYoEQr,2025-03-18,0,0,0,0,1,1,0,0,0
BV1q3fLYoEQr,2025-03-20,0,0,0,0,1,1,0,0,0
BV1q3fLYoEQr,2025-03-21,0,1,0,0,0,0,0,0,3
BV1q3fLYoEQr,2025-03-22,0,0,0,0,1,1,0,0,2
BV1q3fLYoEQr,2025-03-23,0,0,0,0,0,1,0,0,0
BV1q3fLYoEQr,2025-03-24,0,0,0,0,1,1,0,1,0
BV1q3fLYoEQr,2025-03-25,0,0,0,0,1,0,0,0,0
BV1q3fLYoEQr,2025-03-27,0,0,0,0,2,0,1,0,1
BV1q3fLYoEQr,2025-03-28,0,0,0,0,2,0,0,0,1
BV1q3fLYoEQr,2025-03-29,0,0,1,0,0,0,0,0,1
BV1q3fLYoEQr,2025-03-30,0,1,0,0,0,0,0,0,0
BV1q3fLYoEQr,2025-04-01,0,0,1,0,0,0,0,0,1
BV1q3fLYoEQr,2025-04-02,0,0,0,0,0,0,1,0,0
BV1q3fLYoEQr,2025-04-03,0,0,0,0,1,1,0,0,0
BV1q3fLYoEQr,2025-04-04,0,0,2,0,0,2,0,0,1
BV1q3fLYoEQr,2025-04-05,0,0,0,0,0,0,1,0,0
BV1q3fLYoEQr,2025-04-06,0,0,0,0,0,0,0,0,1
BV1q3fLYoEQr,2025-04-07,0,1,0,0,0,0,0,0,0
BV1q3fLYoEQr,2025-04-09,0,0,0,0,0,0,1,0,0
BV1q3fLYoEQr,2025-04-10,0,0,0,0,1,0,0,0,0
BV1q3fLYoEQr,2025-04-12,0,0,0,0,2,0,1,0,0
BV1q3fLYoEQr,2025-04-15,0,0,0,0,1,0,0,0,0
BV1q3fLYoEQr,2025-04-17,0,0,0,0,0,0,1,0,0
BV1q3fLYoEQr,2025-04-18,0,0,0,0,2,0,0,0,1
BV1q3fLYoEQr,2025-04-21,0,0,0,0,0,0,1,0,0
BV1q3fLYoEQr,2025-04-22,0,0,0,0,0,0,0,0,2
BV1q3fLYoEQr,2025-04-23,0,0,0,0,0,0,1,0,0
BV1q3fLYoEQr,2025-04-26,0,0,0,0,0,0,0,1,0
BV1q3fLYoEQr,2025-04-30,0,0,0,1,0,0,0,0,0
BV1q3fLYoEQr,2025-05-01,0,0,0,0,2,0,0,0,0
BV1q3fLYoEQr,2025-05-02,0,0,0,0,0,0,0,0,1
BV1q3fLYoEQr,2025-05-04,1,0,0,0,2,1,0,0,1
BV1q3fLYoEQr,2025-05-05,0,0,0,0,0,1,0,0,0
BV1q3fLYoEQr,2025-05-06,0,0,0,0,1,0,0,0,0
