序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,261116688753,1589456,司空燚滨,6,保密,打倒之后先丢烟再补啊,2025-05-05 02:01:23,0,0,一个普通的游戏玩家,未知,是,https://i2.hdslb.com/bfs/face/6cb3176297925462f8cd28dd3a8d13566098176e.jpg
2,0,260396637697,9617676,言無惑,6,保密,《你别管有的没的》《和GIT说去吧》《已经上架拍卖行了》《这不是我30耐久的6头吗》,2025-04-26 05:06:32,0,0,意义不明存在体,未知,否,http://i0.hdslb.com/bfs/face/dccd90461fb33fd28f773d03769aa0b5ef6dcbf9.jpg
3,0,261123610896,65420924,梓墨怎么这么帅,6,男,"特勤处：搜到啥了
背包：🔍",2025-04-23 16:39:44,0,2,,未知,是,https://i2.hdslb.com/bfs/face/44cf603fcb083571ebad7ae7972cf66b75ad7212.jpg
4,0,259770996577,3537110527117766,Shakirain,4,保密,66,2025-04-18 05:49:53,0,0,,未知,否,https://i2.hdslb.com/bfs/face/90ce6fe1e31a801c229168e4b47c2afdefeba362.jpg
5,0,259671121009,443062773,Till-I,5,保密,交作业！五分钟夺舍三百万！！！！爽！！！！,2025-04-16 18:16:00,0,1,,未知,否,https://i0.hdslb.com/bfs/face/431d42f96f302a44d23ca5a92995ee16ce24db4f.jpg
6,0,260495679232,360195320,护柒灬喵星人,5,男,当你夺舍我的队友以后但凡有一丁点种，拿我队友的装备回头和我打一架，我都不会认为你有多飞舞。,2025-04-16 04:08:03,0,0,,未知,是,https://i2.hdslb.com/bfs/face/e9e9bf07d90b7b2839b1190d079d38581f687672.jpg
7,0,259095641857,666588886,旺仔路飞糖,3,保密,@不易安梦碎,2025-04-09 11:53:19,0,0,,未知,否,https://i1.hdslb.com/bfs/face/35038d71eff0d5e256d09a8491dbf77c7fa3067f.jpg
8,0,259765123232,441821315,笑屠水枪双擎,5,保密,前几天蜂医跑刀，夺舍完人机溜达大半天没出货，寻思乱逛逛结果被夺舍了[笑哭],2025-04-07 04:40:18,0,2,哇袄！！！,未知,否,https://i2.hdslb.com/bfs/face/0ad66020685346f718782d122ed30aceb2d310d4.jpg
9,0,258906012401,674951884,bili_33751623663,5,保密,请问怎么才能做到这么快[星星眼]，感觉鼠标双击做不到,2025-04-07 03:15:18,1,0,,未知,否,https://i1.hdslb.com/bfs/face/d89f05f2741284f92fc1e683bfbe3374c920ed89.jpg
10,0,259744669808,276983704,小落白了菜,5,保密,你们说的4套5套指的是啥啊,2025-04-06 19:11:09,0,0,,未知,否,http://i1.hdslb.com/bfs/face/d816638476d24bbcbb9aad6f1e337ee4de81856a.jpg
