序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,260673898513,3493075020154893,三角洲科顺比,2,保密,"礼貌借楼，大学生纯绿跑刀
6r＝100w，可以直播，封号包赔",2025-04-29 16:13:43,0,0,代肝私聊,未知,否,https://i0.hdslb.com/bfs/face/065819d949873e9b45839027379a9d1739786e1d.jpg
2,0,261234604192,1207026128,顶级护航刘华强,2,保密,新店征服电竞俱乐部 刚开业 满满的活动和福利 主打亲民 性价比高效纯绿护航 让各位老板找到回家的感觉 客服+LHQ805ZF,2025-04-25 06:25:39,0,0,,未知,否,https://i2.hdslb.com/bfs/face/d7814e00052a8c82a343a684d76898298c7f18a0.jpg
3,0,260753733216,3494365408266600,仁紀,4,保密,"今天打绝密巴克什，骇客电脑好不容易出了一个曼德尔超算，但被二号这个cs抢了，我也没什么办法，于是我决定带着它走遍所有三角洲视频的评论区
它游戏名是:过余生昏晓",2025-04-19 07:32:11,0,0,,未知,否,https://i0.hdslb.com/bfs/face/d12905040fd2d6505df62585caf929f9484801d2.jpg
4,0,259974468080,319414928,言狐大人,6,男,@LOD灰色瞳孔 @慵懒的一夏 @kono德克萨斯da,2025-04-09 15:31:18,0,0,懒,未知,是,http://i2.hdslb.com/bfs/face/89ac16df21bfcf4ee92338ad41b30777d371b46b.jpg
5,0,259386308272,302455143,神之领域BB,6,男,@可夕你不在,2025-04-02 18:24:00,0,0,(嗯℡),未知,是,http://i0.hdslb.com/bfs/face/316eddc9e517cc44fe535f3a082d0cafbcc2f0a5.jpg
6,0,259018794128,196992848,花生涩魔,6,保密,认领两个绝密巴克仕威龙，歪日接了两队他们俩刘涛，我鼠鼠跑刀接博士他们堵我，我一扫俩刘涛博士给你了呗，往博物馆跑，追着我杀，然后770w美美撤离,2025-03-29 13:24:27,0,3,,未知,是,https://i2.hdslb.com/bfs/face/4267308219847dd5f768b6d8ddd21342574c34f0.webp
7,0,258957415936,3546867891702648,白色死神莫辛纳甘,2,保密,普坝，如何呢,2025-03-29 00:07:39,0,1,,未知,否,https://i0.hdslb.com/bfs/face/6cc4e5c09089f72aa2260e1d490a6017c6aa70d8.jpg
8,0,258463010320,3536993673807933,爱打游戏的宅宅,3,男,为什么我一玩就成入机了[笑哭][笑哭][笑哭],2025-03-23 01:09:34,0,0,"接代肝咯，接代肝咯，安全可靠不瞎收费，可直播
vq同号18140617163",未知,是,https://i0.hdslb.com/bfs/face/08f1ebd1d82f192c2c9128c0414469aabca0258b.jpg
9,0,257420071313,3546873184914162,打不中人的花菜糕手,2,男,鼠鼠渴望的战斗力,2025-03-20 02:38:33,0,1,"爱打架又菜的囤囤鼠
实现小时候的up梦",未知,否,https://i0.hdslb.com/bfs/face/afd52f8100b3c027d0fdfe8d5cfb57a75a265fa7.jpg
10,0,257198051905,62233181,暗影中有个劫,6,男,哈基米这个bgm是什么捏,2025-03-17 03:38:14,1,0,另一个世界的我,未知,是,https://i2.hdslb.com/bfs/face/524aeb2267034f9d46cdec14c070efd9501a297c.jpg
