序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,261152560785,2125455797,优质士兵,3,保密,三角洲自己的银行(金库)不妙曲,2025-05-05 09:49:23,0,0,,未知,否,https://i2.hdslb.com/bfs/face/8539bb83de59e9c79ef4f64e1c93a2fd45951aa7.jpg
2,0,261114312993,3546725679630697,正在坐牢的亡蝶葬仪,4,保密,之前和队友做任务，我红狼在外面死守，他在里面爽吃，给我杀爽了，配合这个BGM战斗的感觉瞬间就上来了,2025-05-05 01:23:42,0,1,,未知,否,https://i1.hdslb.com/bfs/face/5afa90eeb160abb2fe7e6667cc96f7e6a1ed526b.jpg
3,0,262046565488,1130112105,白色-W,5,保密,谢谢感觉集装箱已经有一队，金库管道也有一队了,2025-05-04 22:40:16,0,1,,未知,否,https://i0.hdslb.com/bfs/face/f8a319c1b89c468328f769186c6b6c588bdd14bf.jpg
4,0,262033586480,287906628,ZR丶混沌,6,保密,两颗非洲之心都是破壁出的[惊喜]永远❤️破壁,2025-05-04 16:03:02,0,1,"ssss系列一生推
",未知,是,https://i0.hdslb.com/bfs/face/73447bab2d3ca9423580c7d6eb50553cc45d9d6f.webp
5,0,261052717505,3546658352662871,落叶-新生-,3,保密,破壁[doge],2025-05-04 07:36:03,0,0,,未知,否,https://i2.hdslb.com/bfs/face/897523d9d8b0f67ea9ce5ca811fbfbf7833c03de.jpg
6,0,261026120321,3493093206657783,落叶有三愁,5,男,做完后就变成这样了[笑哭],2025-05-04 01:41:03,0,0,烟火盛开，戏舞独唱，何为愚者，苦中作乐，我爱花火！！！（我是花火的狗）！,未知,否,https://i0.hdslb.com/bfs/face/ceac5822045ec8409422cbc6802ac42747189ca0.jpg
7,0,261942417488,2071752701,禹汁波の伊蕾娜,4,保密,我靠我老感觉这歌打粥之前就听过了,2025-05-03 16:09:18,1,0,,未知,是,https://i2.hdslb.com/bfs/face/04e62de3b41f7b165d3254f49a0f38d1c59c35c3.jpg
8,0,261942493328,443023114,中二的EH,6,男,接！！！,2025-05-03 16:08:57,0,0,希望我能给大家带来快乐,未知,是,https://i1.hdslb.com/bfs/face/95fcc62712ec393cabacb6b024151e0351e69349.jpg
9,0,261927219312,1946700201,至冬国上单,5,男,昨晚普坝摸到滑膛枪机哥直接三枪头给我送回特勤处，然后我的对局强度就直接飞起来了，你们有什么头绪吗,2025-05-03 13:27:13,0,0,,未知,否,https://i0.hdslb.com/bfs/face/a8d292ae9676e58074e7883f2fb924c6447076ae.jpg
10,0,261926558400,3546782701194030,4汁源泉,2,保密,摸到坦克，但外面队友死了，还有二个队，我一个无名，没九格,2025-05-03 13:21:19,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
11,0,260982560753,76669498,吃枣和药丸,6,保密,保险箱全是牛角和女郎！,2025-05-03 11:33:40,0,0,我有工作恐惧症,未知,否,https://i1.hdslb.com/bfs/face/3ec4bd71e3c71f201433cd1ef19c7400c68ef90b.jpg
12,0,261916254912,1277736712,qwer10934,5,男,"Today is payday .
let's go.",2025-05-03 11:14:54,0,0,,未知,否,https://i1.hdslb.com/bfs/face/5a5fca99c3790df18def240382be54833d01094d.jpg
13,0,260970314065,3204991,袜子不要脱x,6,保密,问下盾构丢2个地刺，能直接搞死跑下来的小兵吗,2025-05-03 08:57:16,0,0,,未知,否,https://i1.hdslb.com/bfs/face/04a9dfb2172ddffd1b2233707c1c97c884140577.jpg
