序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,262062591104,15435538,异界孤城特罗亚宫廷,6,女,之前刚玩巴别塔的时候和朋友双排匹了个路人哥们，我们俩去塔顶吃他都不上来，他一直在楼下帮我们架枪，然后我们拉闸撤的时候，我搁那乱蹦乱跳结果没撤走，然后下一闸也是最后一闸马上就响了，当时麦里我朋友让我混闸，路人哥让我去拉浴场闸，我一下子左右脑打架猪脑过载，最后在路人哥指导下找到了浴场闸但是被拉过了，路人哥把我指引到丢包撤了🥺🥺🥺后面我们俩加上好友，路人哥带我得吃了好多把,2025-05-05 03:36:57,0,0,吃我特罗亚魔眼,未知,否,https://i1.hdslb.com/bfs/face/bd82eb5373ab72c627f93036b242b32684dba81f.jpg
2,0,262047496368,3546756207872409,HAAVK财务部总监,3,男,主播，有人盗你视频,2025-05-04 23:24:19,0,0,HAAVK,未知,否,https://i0.hdslb.com/bfs/face/50ba50a36bc63423a386fad77deb142a3fda1a83.jpg
3,0,261105350353,107811066,音雪飘零,6,男,@不会画画的黑砂糖 @爱喝番茄蛋汤的东宫元 @社合包,2025-05-04 19:35:45,0,1,哟哟哟，来查你爹成分了啊，二砸,未知,是,https://i0.hdslb.com/bfs/face/64dc0abf1e138a1f0a313185419d863015fd6be3.jpg
4,0,262043324720,3546689319209605,黑色狙击枪白,3,保密,UP视频被盗，拿来做宣传了。【真不是人啊！卖队友了！-哔哩哔哩】 https://b23.tv/5eQYr8B,2025-05-04 19:13:15,0,1,,未知,否,https://i1.hdslb.com/bfs/face/e6c243e904b2e11788353ef8fb0d198ecf12d9c0.jpg
5,0,261104521089,1253154774,解孔,4,保密,UP有人盗你视频,2025-05-04 18:54:02,0,0,,未知,否,https://i0.hdslb.com/bfs/face/63ebc3c30a24be65ecac66bd8dfff47dd8b3fb32.jpg
6,0,261101943985,3493287746865655,广告gangs,4,保密,up你视频被一个叫鸿曦-三角洲俱乐部的盗了,2025-05-04 17:43:14,0,3,"游戏名guanggao369,欢迎加好友",未知,否,https://i1.hdslb.com/bfs/face/525a9a942ed62e8418b763b73f525d36e316bf13.jpg
7,0,262040049472,1853511021,非奠大佬,5,男,【真不是人啊！卖队友了！-哔哩哔哩】 https://b23.tv/9FsO4lz有人盗你视频,2025-05-04 17:41:51,0,0,"学生一枚，不定时诈尸
无声铃鹿赛高！！！！！
头像网上找的，不能用的话请说",未知,否,https://i0.hdslb.com/bfs/face/52a70dc90ffe3b72f3c7ff112141c1c803cb7cff.jpg
8,0,261920144912,693521215,烈箭贯云星黄忠,5,男,我第一次打巴克什撤离了就是，前面人先走了，我包里拿个红大气不敢喘一下，正好另一个队友拉闸我就跟着跑了,2025-05-03 12:03:51,0,0,中其拖刀计也,未知,否,https://i1.hdslb.com/bfs/face/ab52ffab5e327a219d160f3c60ce793821034cdc.jpg
9,0,261850742304,501229711,斯拜德尔曼-,5,保密,没事不疼哦,2025-05-02 15:30:21,0,0,,未知,否,https://i1.hdslb.com/bfs/face/07a4ab367537456555da8e96481010c8f6918910.jpg
10,0,260895059217,3546623575591151,摩苍涯,2,保密,从这的话最短好像只用8秒左右就能跑了,2025-05-02 11:08:36,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
11,0,260845150993,43476291,安叶梦境,6,保密,"第一次打巴克什就是巴别塔[doge]排两个蜂医，都不说话，我也不说话，然后我就跟着其中一个走，不认路，不敢乱跑，就翻队友翻过的盒子，可能他俩发现我不认路，就一直分我东西，给我分了100万，他俩还库库开卡，不过那一把塔里就我们仨，不知道对面那队哪里去了，因为那时候不熟图吗，也就没注意对面拉没拉闸[笑哭]反正我就全程跟着走，也不乱跑，给东西就吃，分了我5个小金，最后带我拉闸撤了，那一把一个人没遇到，就我们仨。
第二把和第三把也是巴别塔，不过都死里边了[吃瓜]",2025-05-01 21:22:53,0,0,,未知,否,https://i0.hdslb.com/bfs/face/afb7ad73629448da007405ba74f2057438c628b5.webp
