序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,259347867216,1750493403,物料九蒸九晒,5,保密,18在对面,2025-04-02 10:25:42,0,0,我有一剑挑日月，我纵一剑斩黄泉,未知,否,https://i0.hdslb.com/bfs/face/dc66b16102a4cfa2825c918ccec59c5708996dc9.jpg
2,0,256039853664,205195230,黑大帅潇洒哥123,6,男,不好说，我从mcbbs网站就看籽岷的视频，比爱情公寓还早吧，对于我个人来说，籽岷更是心目中的明星,2025-02-21 20:44:14,1,8,啦啦啦,未知,否,https://i0.hdslb.com/bfs/face/942dc0e72883deaa0dc2aff391d2a6f28326d9a3.jpg
3,0,256038252192,1940126917,坦克世界玩家321,5,男,陈赫现在还在拍摄五哈第五季,2025-02-21 19:19:58,0,0,,未知,是,https://i1.hdslb.com/bfs/face/d92099d97a6d00329cf5b6ece929efb528653bd4.jpg
4,0,254711834272,3546574139427609,七qi栋dong,3,男,我来考古，岷叔玩的就是八宝粥[doge],2025-02-07 16:14:56,0,2,,未知,否,https://i0.hdslb.com/bfs/face/aedfd9279875ec40a43381c3abe09f698f63dcb0.jpg
5,0,251756026480,1719933814,由于于于干,5,保密,如果陈赫和籽岷选一个合影 你们会选哪个,2025-01-07 10:48:42,6,2,你且入梦，从梦中醒来，醒来哭泣。,未知,否,https://i1.hdslb.com/bfs/face/6f9b1cb93078a36731827dd733a394fca523f029.jpg
6,0,251436710704,38605645,叶子爱洗澡,6,女,我认识陈赫的时间没珉叔长，我以前知道籽岷和曾小贤，可不认识陈赫,2025-01-03 16:26:59,0,0,,未知,否,https://i1.hdslb.com/bfs/face/8e1430768705a071af1d01ef5ac2ebd231b13632.jpg
7,0,251171284192,3546607398160621,可爱的伊埃斯,4,保密,对面：超级up主籽岷对面落座，我却沉迷拜访无法自拔[妙啊],2024-12-31 16:13:46,0,5,"这个人很神秘，什么都没有写(*°ω°*)ﾉ""",未知,否,https://i1.hdslb.com/bfs/face/c154b6d6015f0e4d35de15120cb3bf8981dc77d2.jpg
8,0,250554542593,474151863,压码头-,4,女,说实话如果陈赫和岷叔同时坐我旁边的话我还是会选岷叔，从小陪我到大的含金量可不是明星能比的[鼓掌],2024-12-30 12:22:20,0,25,,未知,是,https://i0.hdslb.com/bfs/face/0bce92de759776641421b49e98ce1bd0c8b60e96.jpg
9,0,250325627376,572477238,乐了寄啦,5,男,陈赫确实知名度确实很高啊，也是老一辈明星了，跑男都是好久前的事了，在当下和现在的明星比起来那肯定强多了[笑哭],2024-12-21 16:35:02,0,2,我很帅,未知,否,https://i0.hdslb.com/bfs/face/01b1b69600babd5bd879724c9110c8356fcd42af.jpg
10,0,249812733360,690859634,绘弁,5,保密,说实话岷叔比现在大部分明星都更厉害，毕竟颠覆时期可是有千万级的游戏主播界的元老[脱单doge][脱单doge],2024-12-15 21:44:10,12,231,,未知,是,https://i2.hdslb.com/bfs/face/15e97df8d72ac983b26ee9c4fabfcbf9809904a7.jpg
11,0,248935736433,488576299,北泽_丶,4,男,都没注意到啊哈哈,2024-12-10 17:26:53,0,1,,未知,否,https://i1.hdslb.com/bfs/face/e9def82e14e6fe42126cd52ff382724fa791928a.jpg
12,0,238030425424,565652194,单纯喵,5,保密,哎其实要现实里我要在网吧里坐着，旁边是陈赫的话，我也挺开心能跟他一起玩玩,2024-08-15 23:44:23,0,0,我收藏的第一个视频叫比划宝,未知,否,https://i1.hdslb.com/bfs/face/b0cf2d591062fd073ca0523918c3a6bcac0dddfe.jpg
