序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,261235410177,688224086,每日论剑王兴,5,男,要注意别玩手机端，体验极其难受,2025-05-06 11:33:34,0,0,用 唐氏综合征 的 唐 来辱骂他人的，我祝福你立马拥有这个病,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2,0,262144554560,373061336,旺财小仙萝,3,保密,我经常被人机打死[大哭],2025-05-06 03:15:42,0,0,"三角洲行动萌新，又菜又爱玩～
有没有大神来指点吖～
枪法随缘，在线乱跑，每日苟活三分钟～
",未知,否,https://i2.hdslb.com/bfs/face/e6f3f639b4a243174dc7c1285e3df9db75f04875.jpg
3,0,262144376656,373061336,旺财小仙萝,3,保密,[笑哭][笑哭][笑哭]我就是出师不利,2025-05-06 03:13:54,0,0,"三角洲行动萌新，又菜又爱玩～
有没有大神来指点吖～
枪法随缘，在线乱跑，每日苟活三分钟～
",未知,否,https://i2.hdslb.com/bfs/face/e6f3f639b4a243174dc7c1285e3df9db75f04875.jpg
4,0,262123669568,3461568549358430,小汪285,4,保密,Up的第一个三角洲视频,2025-05-05 16:13:38,0,0,新人阿婆主，求多多关照,未知,否,https://i2.hdslb.com/bfs/face/c0d24a7d24d0177cfc7fcfabc1fbbffc4bcc83e1.jpg
5,0,262008412736,3032734,鲤鱼打挺翻肚皮之王,6,保密,有老手带，起号特别快,2025-05-04 11:24:54,0,0,缓慢且温存的速度，遥远而无奈的距离,未知,否,https://i1.hdslb.com/bfs/face/b9ceb073638946389710f63f36f5ea15ec62084b.jpg
6,0,262001276624,1142340543,kFlood赤赤,5,保密,从此刻开始，Up踏上了三角洲之路,2025-05-04 10:08:20,0,0,可惜你不玩Minecraft，不知道挖三填一的意义,未知,否,https://i0.hdslb.com/bfs/face/c41f83e49348f2bcca72e5fcb775ca303c9ce0d3.jpg
7,0,261017859937,502059567,情热天堂,5,保密,第一把在调设置[笑哭],2025-05-03 21:39:05,1,0,,未知,否,https://i0.hdslb.com/bfs/face/c2c89c081487031fb2c90d665af35edb222f8529.jpg
8,0,260982078049,298590094,某不科学御坂美琴,6,保密,第一把出了一张显卡和几个小红一百多万出来了,2025-05-03 11:29:34,0,0,,未知,否,http://i1.hdslb.com/bfs/face/34df0dca05c893e0be3ba9fe455fca532dc8e0a6.jpg
9,0,260962395793,501334475,铃屋什造xts,4,男,苏醒，板娘小薇，nor叔，我们想你了😭😭😭,2025-05-03 06:57:15,0,1,不要试图揣摩我的成分,未知,否,https://i2.hdslb.com/bfs/face/a19c9a56417afde316dcb564befa12c3b1af8ce3.jpg
10,0,261863237040,1729759409,羟基磷酸钙758,5,男,起初人们并不知道这位半年前从明日转来的主播会在后来的三角洲弄出什么动静[笑哭],2025-05-02 19:53:01,0,0,骨肉瘤患者一枚，术后化疗ing,未知,是,https://i2.hdslb.com/bfs/face/361174c77fa614bfd920bdb2a62676770e30922a.jpg
11,0,261769574992,241316129,星sjn辉,5,保密,上螃蟹搜三角洲，抽飞虎捆绑包！,2025-05-01 17:03:25,0,0,个人自行,未知,否,https://i2.hdslb.com/bfs/face/018705219ef4975580f623d195e6683737809442.jpg
12,0,261607114912,27315433,Redchillchill,6,女,不敢玩，玩得不好会不会被骂[笑哭],2025-04-29 18:50:15,0,0,遥望漉雪千山都过尽，近看浮云万水不回头。,未知,否,https://i1.hdslb.com/bfs/face/2646037516a5345928cbe7772d716fb1f40f516b.jpg
13,0,260439132833,14009667,年轻就是好捣头就睡,6,女,我第一把就摸了个医疗机器人，一百三十几万,2025-04-26 14:39:11,0,1,,未知,是,https://i0.hdslb.com/bfs/face/903d7a08ff42ab4e684efecf7ab7728d3e403378.jpg
14,0,261343616192,382866443,玲珑诗怀雅,5,保密,以大哥身份上线，就没事了,2025-04-26 12:02:09,0,0,,未知,是,https://i2.hdslb.com/bfs/face/ffeb6b81d1d099d01f85867112866a8a34664936.webp
