序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,262055842096,3461568612272403,酸菜不是菜q,2,保密,冷知识：深蓝的刺网能导电，尤其是露娜的箭[doge],2025-05-05 02:07:38,1,0,新人UP小学生,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2,0,262055579360,3461568612272403,酸菜不是菜q,2,保密,威龙：坦克我都炸的穿，为什么我炸不穿深蓝的盾牌呢[疑惑],2025-05-05 02:05:42,0,0,新人UP小学生,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
3,0,261946305616,30765025,羸弱气虚克兰酱,6,男,开个盾直接吃对面好几发火箭弹，变成嘲讽目标了,2025-05-03 17:05:49,0,0,嘿嘿,未知,否,https://i1.hdslb.com/bfs/face/4a0f7aeff898a132bd58b745d1f00d28f9f073cc.jpg
4,0,261934527408,21819633,长夜归墟,6,男,有人三角洲深蓝左手写的俄语是什么意思吗？,2025-05-03 14:41:50,1,0,,未知,是,https://i0.hdslb.com/bfs/face/515ba322525790f13e4dc893ce194c5df28b8d3a.jpg
5,0,260934547553,1130406376,一个平常的柳京饭店,5,男,@深蓝汽车,2025-05-03 00:18:02,0,1,"QQ群号：
583209642",未知,否,https://i1.hdslb.com/bfs/face/ea5a170a70a5d61cd613546868e2cf5ebb16f50e.jpg
6,0,260901207713,104506080,魏苍生,6,男,给我这个肘人三下获得霸体，肘击几下就没体力，一遇道具就会应激，观察窗血量还死低的战场新兵看笑了,2025-05-02 12:22:35,0,2,连角色立牌都没抽中过，我真的红温了，什么时候抽到奖，什么时候改签名,未知,是,https://i0.hdslb.com/bfs/face/237442b92e4d72342ed2c5f8740ed9e9a1cf86cf.jpg
7,0,260854649585,262306388,-スピカ,6,保密,彼得懦夫,2025-05-02 01:51:27,0,0,啦啦啦,未知,是,http://i2.hdslb.com/bfs/face/7e6a150665a15b29f8a287f66883b4b4ef78d669.jpg
8,0,261760077504,3493104579512935,神鹰带你飞起来,5,男,加强加成天，削弱削成狗。策划你先别领工资了，我问你个事[米塔_大拇指],2025-05-01 14:54:01,0,3,b站新人，请多指教,未知,否,https://i1.hdslb.com/bfs/face/3f3d0066220ef5155448b006abfb67e570ccdae7.webp
9,0,260826720689,581335394,泠止攸光,5,保密,不能改成开盾时可以把盾横在前面架枪吗[笑哭]纯沙包，唐似了,2025-05-01 14:22:42,0,0,"双皮奶加雪糕
",未知,否,https://i2.hdslb.com/bfs/face/e62aff57769466afb204680ae58edd6efb364205.jpg
10,0,261755758672,1255039714,安和すばる-OfficiaI,5,女,阿列克谢 彼杨得洛夫,2025-05-01 14:03:12,0,1,私は安和昴です  どうぞよろしくお願いします,未知,是,https://i1.hdslb.com/bfs/face/3ff6a7928a057aa75de484c8d3f0807c0093257c.webp
11,0,261660707568,3493075888376306,只信JIANGR,3,保密,策划我问你个事[笑哭],2025-04-30 11:53:12,0,3,己停更，新号:只信酱,未知,否,https://i2.hdslb.com/bfs/face/275c7d02cb309d722f72517cdbcde762e3ea44a4.jpg
12,0,260686877969,2053816696,吴舟之233,5,保密,削了，已退游，失望透顶[藏狐],2025-04-30 00:18:17,0,2,我不扣cop,未知,否,https://i1.hdslb.com/bfs/face/75e4e69bd8021f8e63b5c9ec13b56e0f84cca875.jpg
13,0,261488650960,3537120251611203,伊吕波和她的挂件伊吹,3,保密,减伤已经回调至30%了，加个在穿着防爆套装的时候能够拿枪的功能罢,2025-04-28 09:17:41,0,0,"来查我成分的麻烦帮助一下我默认收藏夹里的哦，谢谢了
",未知,否,https://i0.hdslb.com/bfs/face/be5a92e9e5d4488f8cfbec78d157d953851c6622.jpg
14,0,261362925824,3461578208839900,没道德不怕绑架,5,保密,幽默盾男[吃瓜],2025-04-26 15:51:17,0,0,远离房赌毒,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
15,0,260340433873,33376454,小零石,6,男,变成PTSD老兵了,2025-04-25 11:18:57,0,5,一个啥视频都做的苦逼医学生,未知,否,https://i2.hdslb.com/bfs/face/4749666a2629408787ff266919fb48ba0af9ee1e.jpg
16,0,260336102353,1112775681,3007114,5,男,一起反抗，各位盾友们！！！让官方看见我们的要求！！！,2025-04-25 10:27:22,0,3,，,未知,否,https://i0.hdslb.com/bfs/face/409f0bcafcc0b493bf4efef9dcca069715d949d2.jpg
17,0,260319080817,439091854,溯影之女,5,女,回调深蓝,2025-04-25 05:53:25,0,2,呼呼，b站重度依赖者~,未知,否,https://i1.hdslb.com/bfs/face/8e234b552b30ec223653854bd5e70a5d5b48431e.jpg
18,0,261131431120,1708106014,若藻我的宝,5,保密,回调深蓝！！！,2025-04-23 22:43:14,0,3,人就是为了若藻而活,未知,是,https://i1.hdslb.com/bfs/face/4fde35b0e9db1a42617d01dfe6cb2759259d0b2e.jpg
19,0,260219874801,3494365137734155,坐忘道第一狙击手北风,5,保密,回调深蓝！,2025-04-23 19:57:18,0,4,不过些许风霜罢了,未知,否,https://i1.hdslb.com/bfs/face/f3fc74c9c5ba3b3da88a9c09198cc76049d49311.jpg
20,0,261077142656,391443188,PYRO体温,6,男,回调,2025-04-23 05:48:28,0,2,让你的感知成为他们的现实,未知,是,https://i2.hdslb.com/bfs/face/198daf6f37481eb4692e43ea659da6b4f5888add.jpg
23,0,260144831985,3546600406255664,11456124,3,保密,回调深蓝,2025-04-22 19:24:53,0,2,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
24,0,259890742721,88632774,Less_Jean,4,男,求深蓝的静谧时光军牌做头像[大哭][大哭]真的很好看,2025-04-19 14:14:28,0,2,2023年度低创区百大UP主获得者,未知,是,https://i0.hdslb.com/bfs/face/638e404cc192277b81906a6318ef8aa73eb7d1b7.jpg
25,0,259890177649,1112775681,3007114,5,男,深蓝玩家们团结起来催官方调回来！,2025-04-19 14:08:47,0,1,，,未知,否,https://i0.hdslb.com/bfs/face/409f0bcafcc0b493bf4efef9dcca069715d949d2.jpg
26,0,259890092369,1112775681,3007114,5,男,回调回调！！！,2025-04-19 14:08:19,0,1,，,未知,否,https://i0.hdslb.com/bfs/face/409f0bcafcc0b493bf4efef9dcca069715d949d2.jpg
27,0,259881067201,3546714688457353,银色刀痕,3,保密,"新兵-阿列克谢
受到刺激会吓得把盾拿开
盾击三下会让敌人获得超人体质
防爆玻璃采用印度制造
随便肘几下就会瘫软无力",2025-04-19 12:30:23,0,8,,未知,否,https://i1.hdslb.com/bfs/face/d401fae475fd05a2e8168da180eef559e21c5106.jpg
28,0,260719276464,587496239,Queenattts,5,男,就得削弱,2025-04-18 21:00:35,2,1,ythgs,未知,是,https://i2.hdslb.com/bfs/face/9487df479e2969726e420ca0bf15b95dee92b45f.jpg
29,0,259819278049,3546737543220097,满级翻滚牢赛,3,保密,"深蓝现在改的没法玩了，现在连自己都保护不了，更没法保护队友了
高端局一选深蓝就会被队友嫌弃，干脆删了得了",2025-04-18 17:01:43,0,3,,未知,否,https://i1.hdslb.com/bfs/face/95cc89f7b477c432ab351476d6055531c9464fc8.jpg
