序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,261136983553,99365363,某科学的406MK7,6,男,三角洲你看看你做的SR700,2025-05-05 06:13:55,0,0,我才不懒（也许吧）,未知,否,https://i2.hdslb.com/bfs/face/6d1a9b5e3ea2258df7c43fec715feec66009d0bd.jpg
2,0,262027097504,471018946,迷枪喵星迷枪退网中,4,男,老太：这才是最绝望的死法,2025-05-04 14:48:49,0,0,"我不是和其他阿婆主一样，我未来是要直播的不加粉丝的游戏好友
",未知,否,https://i1.hdslb.com/bfs/face/c0785810af4fcd1a2504d762919aefc3b9b27ed4.jpg
3,0,261739349056,259172830,ChargerSRT8,6,保密,牢太我记得一般在高处，怎么下来了,2025-05-01 10:42:19,2,2,"JDM是无需解释的信仰


随缘搬运",未知,否,https://i1.hdslb.com/bfs/face/93238fc32fdbba0904fe633ef07b7d55ce141b7a.jpg
4,0,261576493216,1477177529,-安全总监---德穆兰,5,保密,啥游戏避雷一下,2025-04-29 11:16:19,1,0,,未知,否,https://i2.hdslb.com/bfs/face/a8b37b902683c213a8902c19d7409f646cab1c19.jpg
5,0,261299463360,3493135510407530,牢卫队长官赛伊德,4,保密,转发了,2025-04-26 02:06:57,0,0,部分逆天过激语言牢弟发的，不用管sz,未知,否,https://i2.hdslb.com/bfs/face/9b212364323db92ba451a9c469e939dc7f8b870b.jpg
6,0,259874988321,1014247565,爱玩VR的兔子,3,男,《M7-00》,2025-04-19 11:13:39,0,0,"我爱温迪
",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
7,0,259728656449,3546558303832591,GTI干员-威龙-爱抢面包,3,保密,不许删😡,2025-04-17 14:06:00,0,0,,未知,否,https://i1.hdslb.com/bfs/face/6e6eb1a94e35f6b833945e0a483e75ffea75bc39.jpg
8,0,258442745569,3546839125067777,破产了谁能给我扶贫,3,保密,老大不要再肘了，再肘脑震荡都要出来了[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜],2025-04-01 12:53:00,0,0,爱打游戏,未知,否,https://i2.hdslb.com/bfs/face/09d19ca4b6b8b16ae3814226e2b4cc062183d5dc.jpg
9,0,258073942849,46405081,宇白i,6,男,@蝶絮乄,2025-03-28 05:46:17,0,0,,未知,否,https://i1.hdslb.com/bfs/face/277732f1be166e00ff64dd99f4e32373d2f2b87a.jpg
10,0,258832216096,3537109671479423,paratroopsNo1,3,男,牢太的喷怎么改成连了[生气],2025-03-27 10:54:46,1,1,,未知,否,https://i2.hdslb.com/bfs/face/e6df5b76b8b0345e2277b89e5022c3b0fd21a3c6.jpg
